index,customer_city,order_purchase_timestamp,total_sales_x,total_revenue,total_sales_y
48559,sao jose dos campos,2017-10-29,1,49.9,1
48560,sao jose dos campos,2017-10-30,1,74.9,1
48561,sao jose dos campos,2017-10-31,1,196.99,1
48562,sao jose dos campos,2017-11-01,1,81.49,1
48563,sao jose dos campos,2017-11-02,2,35.8,2
48564,sao jose dos campos,2017-11-06,1,121.9,1
48565,sao jose dos campos,2017-11-08,1,113.0,1
48566,sao jose dos campos,2017-11-09,1,210.9,1
48567,sao jose dos campos,2017-11-10,3,321.89,3
48568,sao jose dos campos,2017-11-11,2,229.8,2
48569,sao jose dos campos,2017-11-13,3,210.96999999999997,3
48570,sao jose dos campos,2017-11-14,1,23.99,1
48571,sao jose dos campos,2017-11-15,4,524.74,4
48572,sao jose dos campos,2017-11-16,5,330.79,5
48573,sao jose dos campos,2017-11-20,2,569.98,2
48574,sao jose dos campos,2017-11-21,1,82.9,1
48575,sao jose dos campos,2017-11-24,10,921.47,10
48576,sao jose dos campos,2017-11-25,6,393.68,6
48577,sao jose dos campos,2017-11-26,3,268.99,3
48578,sao jose dos campos,2017-11-28,1,233.0,1
48579,sao jose dos campos,2017-11-30,1,35.2,1
48580,sao jose dos campos,2017-12-01,4,224.55,4
48581,sao jose dos campos,2017-12-02,2,216.0,2
48582,sao jose dos campos,2017-12-04,5,185.28,5
48583,sao jose dos campos,2017-12-06,2,418.9,2
48584,sao jose dos campos,2017-12-07,2,76.89,2
48585,sao jose dos campos,2017-12-08,1,29.0,1
48586,sao jose dos campos,2017-12-10,9,585.56,9
48587,sao jose dos campos,2017-12-11,1,79.9,1
48588,sao jose dos campos,2017-12-12,2,168.9,2
48589,sao jose dos campos,2017-12-13,1,84.9,1
48590,sao jose dos campos,2017-12-14,1,129.9,1
48591,sao jose dos campos,2017-12-15,1,55.65,1
48592,sao jose dos campos,2017-12-17,1,71.8,1
48593,sao jose dos campos,2017-12-18,1,34.99,1
48594,sao jose dos campos,2017-12-19,1,339.0,1
48595,sao jose dos campos,2017-12-21,1,119.99,1
48596,sao jose dos campos,2017-12-22,1,75.0,1
48597,sao jose dos campos,2017-12-23,2,628.98,2
48598,sao jose dos campos,2017-12-24,1,75.0,1
48599,sao jose dos campos,2017-12-26,1,249.8,1
48600,sao jose dos campos,2017-12-27,2,74.8,2
48601,sao jose dos campos,2017-12-28,2,99.8,2
48602,sao jose dos campos,2017-12-29,2,269.9,2
48603,sao jose dos campos,2018-01-01,1,43.2,1
48604,sao jose dos campos,2018-01-02,3,299.70000000000005,3
48605,sao jose dos campos,2018-01-03,2,92.4,2
48606,sao jose dos campos,2018-01-04,4,188.79000000000002,4
48607,sao jose dos campos,2018-01-05,1,75.0,1
48608,sao jose dos campos,2018-01-06,2,84.9,2
48609,sao jose dos campos,2018-01-07,1,435.0,1
48610,sao jose dos campos,2018-01-08,1,255.0,1
48611,sao jose dos campos,2018-01-10,3,411.0,3
48612,sao jose dos campos,2018-01-11,2,99.8,2
48613,sao jose dos campos,2018-01-13,1,56.0,1
48614,sao jose dos campos,2018-01-14,3,319.0,3
48615,sao jose dos campos,2018-01-15,1,347.9,1
48616,sao jose dos campos,2018-01-16,4,225.1,4
48617,sao jose dos campos,2018-01-17,5,507.97,5
48618,sao jose dos campos,2018-01-18,3,299.89,3
48619,sao jose dos campos,2018-01-19,3,727.99,3
48620,sao jose dos campos,2018-01-20,3,114.69999999999999,3
48621,sao jose dos campos,2018-01-22,3,389.18,3
48622,sao jose dos campos,2018-01-23,3,668.89,3
48623,sao jose dos campos,2018-01-24,1,140.9,1
48624,sao jose dos campos,2018-01-25,3,103.3,3
48625,sao jose dos campos,2018-01-26,2,36.84,2
48626,sao jose dos campos,2018-01-27,1,49.9,1
48627,sao jose dos campos,2018-01-28,3,226.8,3
48628,sao jose dos campos,2018-01-29,1,125.0,1
48629,sao jose dos campos,2018-01-31,2,254.89000000000001,2
48630,sao jose dos campos,2018-02-01,1,127.77,1
48631,sao jose dos campos,2018-02-02,2,157.89000000000001,2
48632,sao jose dos campos,2018-02-03,2,107.9,2
48633,sao jose dos campos,2018-02-04,1,229.99,1
48634,sao jose dos campos,2018-02-05,1,99.0,1
48635,sao jose dos campos,2018-02-06,3,216.70000000000002,3
48636,sao jose dos campos,2018-02-08,2,138.9,2
48637,sao jose dos campos,2018-02-12,2,57.89,2
48638,sao jose dos campos,2018-02-13,3,217.70000000000002,3
48639,sao jose dos campos,2018-02-14,1,74.9,1
48640,sao jose dos campos,2018-02-15,2,498.0,2
48641,sao jose dos campos,2018-02-16,3,214.87,3
48642,sao jose dos campos,2018-02-17,3,142.47,3
48643,sao jose dos campos,2018-02-19,3,379.78,3
48644,sao jose dos campos,2018-02-20,2,275.0,2
48645,sao jose dos campos,2018-02-22,2,107.8,2
48646,sao jose dos campos,2018-02-23,2,229.8,2
48647,sao jose dos campos,2018-02-26,3,448.65,3
48648,sao jose dos campos,2018-02-27,1,249.99,1
48649,sao jose dos campos,2018-02-28,2,665.0,2
48650,sao jose dos campos,2018-03-01,4,150.7,4
48651,sao jose dos campos,2018-03-02,2,154.0,2
48652,sao jose dos campos,2018-03-03,4,249.72,4
48653,sao jose dos campos,2018-03-05,1,89.7,1
48654,sao jose dos campos,2018-03-07,3,442.9,3
48655,sao jose dos campos,2018-03-08,2,144.99,2
48656,sao jose dos campos,2018-03-09,1,1599.0,1
48657,sao jose dos campos,2018-03-11,1,44.9,1
48658,sao jose dos campos,2018-03-12,1,435.19,1
48659,sao jose dos campos,2018-03-13,1,39.0,1
48660,sao jose dos campos,2018-03-14,2,229.89,2
48661,sao jose dos campos,2018-03-15,2,58.19,2
48662,sao jose dos campos,2018-03-16,1,30.5,1
48663,sao jose dos campos,2018-03-17,1,50.0,1
48664,sao jose dos campos,2018-03-19,3,219.99,3
48665,sao jose dos campos,2018-03-20,5,516.29,5
48666,sao jose dos campos,2018-03-21,3,180.39000000000001,3
48667,sao jose dos campos,2018-03-22,2,114.9,2
48668,sao jose dos campos,2018-03-23,3,123.45,3
48669,sao jose dos campos,2018-03-24,3,417.89,3
48670,sao jose dos campos,2018-03-25,1,37.9,1
48671,sao jose dos campos,2018-03-26,1,112.0,1
48672,sao jose dos campos,2018-03-27,1,21.9,1
48673,sao jose dos campos,2018-03-28,2,189.99,2
48674,sao jose dos campos,2018-03-29,3,105.0,3
48675,sao jose dos campos,2018-03-30,1,159.0,1
48676,sao jose dos campos,2018-03-31,1,45.99,1
48677,sao jose dos campos,2018-04-01,4,218.89000000000001,4
48678,sao jose dos campos,2018-04-02,1,223.0,1
48679,sao jose dos campos,2018-04-03,2,180.9,2
48680,sao jose dos campos,2018-04-04,2,173.1,2
48681,sao jose dos campos,2018-04-05,5,588.4,5
48682,sao jose dos campos,2018-04-06,1,13.65,1
48683,sao jose dos campos,2018-04-08,2,64.98,2
48684,sao jose dos campos,2018-04-09,3,280.8,3
48685,sao jose dos campos,2018-04-11,1,125.0,1
48686,sao jose dos campos,2018-04-12,3,158.8,3
48687,sao jose dos campos,2018-04-13,1,197.0,1
48688,sao jose dos campos,2018-04-14,2,254.99,2
48689,sao jose dos campos,2018-04-15,2,220.64,2
48690,sao jose dos campos,2018-04-16,2,68.99000000000001,2
48691,sao jose dos campos,2018-04-17,1,12.5,1
48692,sao jose dos campos,2018-04-18,2,200.3,2
48693,sao jose dos campos,2018-04-20,1,99.9,1
48694,sao jose dos campos,2018-04-23,8,748.1999999999999,8
48695,sao jose dos campos,2018-04-25,5,402.5,5
48696,sao jose dos campos,2018-04-26,1,119.6,1
48697,sao jose dos campos,2018-04-27,1,320.0,1
48698,sao jose dos campos,2018-04-28,2,154.99,2
48699,sao jose dos campos,2018-04-29,1,68.0,1
48700,sao jose dos campos,2018-04-30,1,79.9,1
48701,sao jose dos campos,2018-05-01,5,417.78999999999996,5
48702,sao jose dos campos,2018-05-02,4,491.98,4
48703,sao jose dos campos,2018-05-03,3,119.89,3
48704,sao jose dos campos,2018-05-04,3,178.0,3
48705,sao jose dos campos,2018-05-05,2,776.99,2
48706,sao jose dos campos,2018-05-07,8,966.89,8
48707,sao jose dos campos,2018-05-08,2,109.88999999999999,2
48708,sao jose dos campos,2018-05-09,2,187.98,2
48709,sao jose dos campos,2018-05-10,2,104.9,2
48710,sao jose dos campos,2018-05-11,1,26.9,1
48711,sao jose dos campos,2018-05-12,2,269.89,2
48712,sao jose dos campos,2018-05-13,3,253.99,3
48713,sao jose dos campos,2018-05-15,5,1078.79,5
48714,sao jose dos campos,2018-05-16,4,240.69,4
48715,sao jose dos campos,2018-05-17,2,115.89000000000001,2
48716,sao jose dos campos,2018-05-18,2,110.89,2
48717,sao jose dos campos,2018-05-19,1,19.9,1
48718,sao jose dos campos,2018-05-20,5,345.9,5
48719,sao jose dos campos,2018-05-21,2,124.77,2
48720,sao jose dos campos,2018-05-22,1,730.0,1
48721,sao jose dos campos,2018-05-25,1,79.9,1
48722,sao jose dos campos,2018-05-28,5,399.59000000000003,5
48723,sao jose dos campos,2018-05-29,1,30.9,1
48724,sao jose dos campos,2018-05-30,1,134.9,1
48725,sao jose dos campos,2018-05-31,3,193.89000000000001,3
48726,sao jose dos campos,2018-06-02,1,134.9,1
48727,sao jose dos campos,2018-06-03,1,229.0,1
48728,sao jose dos campos,2018-06-04,4,172.47,4
48729,sao jose dos campos,2018-06-06,4,244.99,4
48730,sao jose dos campos,2018-06-07,1,89.99,1
48731,sao jose dos campos,2018-06-08,3,168.31,3
48732,sao jose dos campos,2018-06-09,3,97.78999999999999,3
48733,sao jose dos campos,2018-06-10,5,393.3,5
48734,sao jose dos campos,2018-06-11,1,122.99,1
48735,sao jose dos campos,2018-06-12,2,62.6,2
48736,sao jose dos campos,2018-06-13,1,225.0,1
48737,sao jose dos campos,2018-06-16,1,33.0,1
48738,sao jose dos campos,2018-06-17,1,28.9,1
48739,sao jose dos campos,2018-06-18,2,96.22999999999999,2
48740,sao jose dos campos,2018-06-19,1,65.0,1
48741,sao jose dos campos,2018-06-20,3,116.35000000000001,3
48742,sao jose dos campos,2018-06-22,1,79.9,1
48743,sao jose dos campos,2018-06-23,3,193.70000000000002,3
48744,sao jose dos campos,2018-06-24,2,142.22,2
48745,sao jose dos campos,2018-06-25,3,116.19,3
48746,sao jose dos campos,2018-06-26,2,59.98,2
48747,sao jose dos campos,2018-06-28,5,280.67,5
48748,sao jose dos campos,2018-06-30,1,9.99,1
48749,sao jose dos campos,2018-07-01,3,185.9,3
48750,sao jose dos campos,2018-07-02,2,253.89000000000001,2
48751,sao jose dos campos,2018-07-03,5,676.63,5
48752,sao jose dos campos,2018-07-04,4,461.13,4
48753,sao jose dos campos,2018-07-05,5,558.76,5
48754,sao jose dos campos,2018-07-06,1,39.9,1
48755,sao jose dos campos,2018-07-08,1,76.0,1
48756,sao jose dos campos,2018-07-09,1,55.0,1
48757,sao jose dos campos,2018-07-10,2,133.9,2
48758,sao jose dos campos,2018-07-12,2,99.8,2
48759,sao jose dos campos,2018-07-14,1,109.9,1
48760,sao jose dos campos,2018-07-15,1,129.0,1
48761,sao jose dos campos,2018-07-16,2,167.31,2
48762,sao jose dos campos,2018-07-18,2,41.989999999999995,2
48763,sao jose dos campos,2018-07-19,1,359.0,1
48764,sao jose dos campos,2018-07-20,2,340.89,2
48765,sao jose dos campos,2018-07-21,2,369.79999999999995,2
48766,sao jose dos campos,2018-07-22,5,457.78,5
48767,sao jose dos campos,2018-07-23,1,172.0,1
48768,sao jose dos campos,2018-07-24,2,313.29,2
48769,sao jose dos campos,2018-07-25,2,239.08,2
48770,sao jose dos campos,2018-07-26,1,230.0,1
48771,sao jose dos campos,2018-07-28,2,30.9,2
48772,sao jose dos campos,2018-07-31,2,82.89,2
48773,sao jose dos campos,2018-08-01,4,109.44999999999999,4
48774,sao jose dos campos,2018-08-02,2,128.0,2
48775,sao jose dos campos,2018-08-03,3,229.70000000000002,3
48776,sao jose dos campos,2018-08-04,3,109.5,3
48777,sao jose dos campos,2018-08-05,1,139.99,1
48778,sao jose dos campos,2018-08-06,2,79.85,2
48779,sao jose dos campos,2018-08-07,1,47.06,1
48780,sao jose dos campos,2018-08-08,4,1802.3899999999999,4
48781,sao jose dos campos,2018-08-09,1,59.5,1
48782,sao jose dos campos,2018-08-10,2,211.8,2
48783,sao jose dos campos,2018-08-12,2,104.99,2
48784,sao jose dos campos,2018-08-13,2,78.0,2
48785,sao jose dos campos,2018-08-14,4,462.49,4
48786,sao jose dos campos,2018-08-15,1,46.0,1
48787,sao jose dos campos,2018-08-16,4,468.98,4
48788,sao jose dos campos,2018-08-17,2,142.98,2
48789,sao jose dos campos,2018-08-18,3,157.12,3
48790,sao jose dos campos,2018-08-20,2,198.99,2
48791,sao jose dos campos,2018-08-21,6,346.98,6
48792,sao jose dos campos,2018-08-22,1,30.5,1
48793,sao jose dos campos,2018-08-24,3,578.8,3
48794,sao jose dos campos,2018-08-25,1,49.9,1
48795,sao jose dos campos,2018-08-29,5,457.75,5
48796,sao jose dos cordeiros,2018-08-13,1,180.0,1
48797,sao jose dos pinhais,2016-10-05,1,59.9,1
48798,sao jose dos pinhais,2017-02-04,1,104.0,1
48799,sao jose dos pinhais,2017-03-05,1,25.0,1
48800,sao jose dos pinhais,2017-03-20,1,89.99,1
48801,sao jose dos pinhais,2017-03-21,1,139.9,1
48802,sao jose dos pinhais,2017-05-02,2,359.8,2
48803,sao jose dos pinhais,2017-05-08,1,182.9,1
48804,sao jose dos pinhais,2017-05-10,1,59.9,1
48805,sao jose dos pinhais,2017-05-29,1,69.9,1
48806,sao jose dos pinhais,2017-06-04,1,18.99,1
48807,sao jose dos pinhais,2017-06-18,2,289.9,2
48808,sao jose dos pinhais,2017-06-25,1,23.9,1
48809,sao jose dos pinhais,2017-06-26,1,1390.0,1
48810,sao jose dos pinhais,2017-07-03,1,9.99,1
48811,sao jose dos pinhais,2017-07-10,1,335.99,1
48812,sao jose dos pinhais,2017-07-30,1,69.9,1
48813,sao jose dos pinhais,2017-08-01,1,58.9,1
48814,sao jose dos pinhais,2017-08-04,1,29.99,1
48815,sao jose dos pinhais,2017-08-05,1,33.49,1
48816,sao jose dos pinhais,2017-08-06,1,229.9,1
48817,sao jose dos pinhais,2017-08-07,1,149.99,1
48818,sao jose dos pinhais,2017-08-16,1,16.9,1
48819,sao jose dos pinhais,2017-08-21,1,59.9,1
48820,sao jose dos pinhais,2017-08-29,1,130.0,1
48821,sao jose dos pinhais,2017-08-31,1,49.99,1
48822,sao jose dos pinhais,2017-09-01,1,18.9,1
48823,sao jose dos pinhais,2017-09-07,1,7.9,1
48824,sao jose dos pinhais,2017-09-22,1,56.97,1
48825,sao jose dos pinhais,2017-09-25,1,84.99,1
48826,sao jose dos pinhais,2017-10-12,1,188.0,1
48827,sao jose dos pinhais,2017-10-25,1,84.99,1
48828,sao jose dos pinhais,2017-11-11,1,88.9,1
48829,sao jose dos pinhais,2017-11-14,1,27.5,1
48830,sao jose dos pinhais,2017-11-19,1,142.5,1
48831,sao jose dos pinhais,2017-11-21,1,104.9,1
48832,sao jose dos pinhais,2017-11-23,1,129.8,1
48833,sao jose dos pinhais,2017-11-25,1,79.0,1
48834,sao jose dos pinhais,2017-11-26,1,153.0,1
48835,sao jose dos pinhais,2017-11-28,1,40.0,1
48836,sao jose dos pinhais,2017-12-05,1,79.9,1
48837,sao jose dos pinhais,2017-12-11,1,199.99,1
48838,sao jose dos pinhais,2017-12-12,1,127.9,1
48839,sao jose dos pinhais,2017-12-26,1,45.9,1
48840,sao jose dos pinhais,2018-01-02,1,12.25,1
48841,sao jose dos pinhais,2018-01-10,1,59.99,1
48842,sao jose dos pinhais,2018-01-18,1,89.0,1
48843,sao jose dos pinhais,2018-01-19,2,478.49,2
48844,sao jose dos pinhais,2018-01-21,2,62.980000000000004,2
48845,sao jose dos pinhais,2018-01-24,3,294.9,3
48846,sao jose dos pinhais,2018-01-29,2,298.0,2
48847,sao jose dos pinhais,2018-02-01,1,144.99,1
48848,sao jose dos pinhais,2018-02-03,1,49.9,1
48849,sao jose dos pinhais,2018-02-10,1,159.9,1
48850,sao jose dos pinhais,2018-02-11,1,99.99,1
48851,sao jose dos pinhais,2018-02-14,1,42.9,1
48852,sao jose dos pinhais,2018-02-15,3,132.8,3
48853,sao jose dos pinhais,2018-02-17,1,176.99,1
48854,sao jose dos pinhais,2018-02-20,1,119.0,1
48855,sao jose dos pinhais,2018-02-26,1,19.9,1
48856,sao jose dos pinhais,2018-03-02,1,599.9,1
48857,sao jose dos pinhais,2018-03-06,2,97.80000000000001,2
48858,sao jose dos pinhais,2018-03-13,1,269.0,1
48859,sao jose dos pinhais,2018-03-15,1,169.9,1
48860,sao jose dos pinhais,2018-03-26,1,27.9,1
48861,sao jose dos pinhais,2018-03-29,1,117.7,1
48862,sao jose dos pinhais,2018-03-31,1,19.9,1
48863,sao jose dos pinhais,2018-04-01,1,98.8,1
48864,sao jose dos pinhais,2018-04-02,1,123.9,1
48865,sao jose dos pinhais,2018-04-05,2,79.8,2
48866,sao jose dos pinhais,2018-04-11,1,626.0,1
48867,sao jose dos pinhais,2018-04-16,1,24.8,1
48868,sao jose dos pinhais,2018-04-17,2,326.89,2
48869,sao jose dos pinhais,2018-04-22,3,409.70000000000005,3
48870,sao jose dos pinhais,2018-04-23,2,69.8,2
48871,sao jose dos pinhais,2018-04-28,1,69.9,1
48872,sao jose dos pinhais,2018-05-02,1,53.9,1
48873,sao jose dos pinhais,2018-05-04,2,499.89,2
48874,sao jose dos pinhais,2018-05-08,2,139.8,2
48875,sao jose dos pinhais,2018-05-09,1,69.9,1
48876,sao jose dos pinhais,2018-05-10,2,74.89,2
48877,sao jose dos pinhais,2018-05-13,2,207.8,2
48878,sao jose dos pinhais,2018-05-14,1,118.75,1
48879,sao jose dos pinhais,2018-05-17,1,47.9,1
48880,sao jose dos pinhais,2018-05-18,2,58.989999999999995,2
48881,sao jose dos pinhais,2018-05-21,1,179.9,1
48882,sao jose dos pinhais,2018-05-24,1,45.0,1
48883,sao jose dos pinhais,2018-05-28,1,164.9,1
48884,sao jose dos pinhais,2018-05-29,1,43.0,1
48885,sao jose dos pinhais,2018-06-03,1,4.9,1
48886,sao jose dos pinhais,2018-06-10,1,108.9,1
48887,sao jose dos pinhais,2018-06-12,3,86.69999999999999,3
48888,sao jose dos pinhais,2018-06-19,1,119.99,1
48889,sao jose dos pinhais,2018-06-20,2,135.24,2
48890,sao jose dos pinhais,2018-06-22,1,11.98,1
48891,sao jose dos pinhais,2018-06-24,1,42.97,1
48892,sao jose dos pinhais,2018-06-25,2,84.0,2
48893,sao jose dos pinhais,2018-07-04,2,48.9,2
48894,sao jose dos pinhais,2018-07-16,2,52.9,2
48895,sao jose dos pinhais,2018-07-22,1,12.0,1
48896,sao jose dos pinhais,2018-07-23,1,85.99,1
48897,sao jose dos pinhais,2018-07-28,1,22.0,1
48898,sao jose dos pinhais,2018-07-30,1,260.0,1
48899,sao jose dos pinhais,2018-08-02,1,189.0,1
48900,sao jose dos pinhais,2018-08-06,2,139.99,2
48901,sao jose dos pinhais,2018-08-10,1,55.0,1
48902,sao jose dos pinhais,2018-08-11,1,49.7,1
48903,sao jose dos pinhais,2018-08-12,1,50.0,1
48904,sao jose dos pinhais,2018-08-16,1,18.9,1
48905,sao jose dos pinhais,2018-08-18,1,99.0,1
48906,sao jose dos pinhais,2018-08-21,1,18.9,1
48907,sao jose dos quatro marcos,2017-07-27,1,26.99,1
48908,sao jose dos quatro marcos,2018-07-06,1,200.0,1
48909,sao leopoldo,2017-01-26,1,137.99,1
48910,sao leopoldo,2017-02-04,1,116.0,1
48911,sao leopoldo,2017-02-16,1,59.9,1
48912,sao leopoldo,2017-03-22,1,179.99,1
48913,sao leopoldo,2017-03-25,2,69.8,2
48914,sao leopoldo,2017-04-13,1,49.9,1
48915,sao leopoldo,2017-04-14,1,27.9,1
48916,sao leopoldo,2017-04-15,1,56.99,1
48917,sao leopoldo,2017-04-29,1,43.9,1
48918,sao leopoldo,2017-05-02,2,59.8,2
48919,sao leopoldo,2017-05-08,1,77.75,1
48920,sao leopoldo,2017-05-24,1,249.99,1
48921,sao leopoldo,2017-05-26,1,219.99,1
48922,sao leopoldo,2017-06-05,1,74.9,1
48923,sao leopoldo,2017-06-22,1,24.99,1
48924,sao leopoldo,2017-06-27,1,32.9,1
48925,sao leopoldo,2017-06-28,1,335.99,1
48926,sao leopoldo,2017-07-01,1,18.99,1
48927,sao leopoldo,2017-07-06,2,179.99,2
48928,sao leopoldo,2017-07-18,1,39.9,1
48929,sao leopoldo,2017-07-24,1,199.0,1
48930,sao leopoldo,2017-07-29,1,18.99,1
48931,sao leopoldo,2017-08-04,1,58.9,1
48932,sao leopoldo,2017-08-08,2,110.0,2
48933,sao leopoldo,2017-08-10,1,132.9,1
48934,sao leopoldo,2017-08-15,1,274.0,1
48935,sao leopoldo,2017-08-23,1,59.9,1
48936,sao leopoldo,2017-09-01,1,56.99,1
48937,sao leopoldo,2017-09-03,1,89.9,1
48938,sao leopoldo,2017-09-14,1,388.0,1
48939,sao leopoldo,2017-09-16,1,29.9,1
48940,sao leopoldo,2017-09-17,1,364.99,1
48941,sao leopoldo,2017-09-23,1,38.89,1
48942,sao leopoldo,2017-09-25,1,49.9,1
48943,sao leopoldo,2017-09-26,2,386.0,2
48944,sao leopoldo,2017-10-17,1,113.57,1
48945,sao leopoldo,2017-10-21,1,102.0,1
48946,sao leopoldo,2017-11-12,2,160.4,2
48947,sao leopoldo,2017-11-13,1,130.0,1
48948,sao leopoldo,2017-11-24,2,171.8,2
48949,sao leopoldo,2017-11-26,1,29.0,1
48950,sao leopoldo,2017-11-27,1,129.0,1
48951,sao leopoldo,2017-11-28,2,90.0,2
48952,sao leopoldo,2017-11-29,1,24.99,1
48953,sao leopoldo,2017-12-03,1,25.9,1
48954,sao leopoldo,2017-12-11,1,23.7,1
48955,sao leopoldo,2017-12-13,1,84.99,1
48956,sao leopoldo,2017-12-14,1,107.63,1
48957,sao leopoldo,2018-01-03,1,23.7,1
48958,sao leopoldo,2018-01-06,1,38.0,1
48959,sao leopoldo,2018-01-15,1,16.9,1
48960,sao leopoldo,2018-01-21,1,149.9,1
48961,sao leopoldo,2018-01-26,1,19.9,1
48962,sao leopoldo,2018-02-05,1,29.9,1
48963,sao leopoldo,2018-02-12,1,409.0,1
48964,sao leopoldo,2018-02-14,1,29.99,1
48965,sao leopoldo,2018-02-15,1,49.9,1
48966,sao leopoldo,2018-02-17,1,49.9,1
48967,sao leopoldo,2018-02-23,1,75.99,1
48968,sao leopoldo,2018-02-25,1,29.5,1
48969,sao leopoldo,2018-02-26,1,18.9,1
48970,sao leopoldo,2018-03-01,1,89.99,1
48971,sao leopoldo,2018-03-03,1,59.33,1
48972,sao leopoldo,2018-03-06,1,29.9,1
48973,sao leopoldo,2018-03-08,2,139.8,2
48974,sao leopoldo,2018-03-13,1,54.4,1
48975,sao leopoldo,2018-03-17,1,176.99,1
48976,sao leopoldo,2018-03-20,1,184.9,1
48977,sao leopoldo,2018-03-31,1,72.0,1
48978,sao leopoldo,2018-04-04,1,54.99,1
48979,sao leopoldo,2018-04-15,1,550.0,1
48980,sao leopoldo,2018-04-16,1,19.9,1
48981,sao leopoldo,2018-04-18,1,199.0,1
